OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,Cost,Profit,PaymentMethod,Month,MonthNum,Quarter
ORD-2025-1648,2025-08-07 13:58:17.914929,West,Home & Kitchen,Cookware Set,40.24,5,0.15,201.2,171.02,122.69,48.33,UPI / Wallet,Aug,8,Q3
ORD-2025-1649,2025-01-07 23:34:46.738949,East,Sports & Outdoors,Water Bottle,89.5,4,0.0,358.0,358.0,180.28,177.72,Credit Card,Jan,1,Q1
ORD-2025-1650,2025-07-16 17:22:28.123436,West,Beauty & Care,Perfume,108.17,4,0.0,432.68,432.68,326.98,105.7,UPI / Wallet,Jul,7,Q3
ORD-2025-1651,2025-09-03 21:43:05.154295,East,Electronics,Headphones,805.94,5,0.15,4029.7,3425.24,2364.91,1060.33,Cash on Delivery,Sep,9,Q3
ORD-2025-1652,2025-05-22 11:18:33.928273,East,Home & Kitchen,Blender,49.56,3,0.15,148.68,126.38,79.61,46.77,UPI / Wallet,May,5,Q2
ORD-2025-1653,2025-05-15 11:43:47.189324,West,Apparel,Jeans,56.53,1,0.0,56.53,56.53,42.01,14.52,Cash on Delivery,May,5,Q2
ORD-2025-1654,2025-09-14 05:26:40.333611,South,Sports & Outdoors,Yoga Mat,119.06,1,0.05,119.06,113.11,71.9,41.21,UPI / Wallet,Sep,9,Q3
ORD-2025-1655,2025-01-10 02:34:55.746455,South,Beauty & Care,Perfume,55.44,2,0.05,110.88,105.34,55.15,50.19,Cash on Delivery,Jan,1,Q1
ORD-2025-1656,2025-03-22 18:05:42.285237,South,Electronics,Smartwatch,249.81,1,0.0,249.81,249.81,126.96,122.85,Debit Card,Mar,3,Q1
ORD-2025-1657,2025-04-26 15:59:35.979983,West,Home & Kitchen,Coffee Maker,250.87,2,0.0,501.74,501.74,389.3,112.44,Credit Card,Apr,4,Q2
ORD-2025-1658,2025-03-12 10:22:07.105921,North,Beauty & Care,Makeup Kit,60.79,3,0.0,182.37,182.37,139.22,43.15,Credit Card,Mar,3,Q1
ORD-2025-1659,2025-05-10 15:09:09.457881,South,Beauty & Care,Makeup Kit,49.78,3,0.1,149.34,134.41,91.58,42.83,UPI / Wallet,May,5,Q2
ORD-2025-1660,2025-10-23 16:38:01.901584,South,Apparel,T-Shirt,125.32,1,0.05,125.32,119.05,72.71,46.34,UPI / Wallet,Oct,10,Q4
ORD-2025-1661,2025-10-10 08:02:48.140116,North,Home & Kitchen,Coffee Maker,86.65,4,0.1,346.6,311.94,198.11,113.83,Debit Card,Oct,10,Q4
ORD-2025-1662,2025-09-21 19:35:46.788990,South,Sports & Outdoors,Water Bottle,223.21,1,0.2,223.21,178.57,132.3,46.27,Debit Card,Sep,9,Q3
ORD-2025-1663,2025-07-03 01:30:04.503753,South,Home & Kitchen,Cookware Set,55.28,5,0.0,276.4,276.4,176.39,100.01,UPI / Wallet,Jul,7,Q3
ORD-2025-1664,2025-04-30 21:59:53.994995,West,Beauty & Care,Hair Dryer,106.35,1,0.0,106.35,106.35,59.72,46.63,Credit Card,Apr,4,Q2
ORD-2025-1665,2025-11-06 08:30:25.521267,South,Electronics,Headphones,268.79,2,0.05,537.58,510.7,366.24,144.46,Credit Card,Nov,11,Q4
ORD-2025-1666,2025-07-27 15:40:23.019182,East,Apparel,Jeans,78.59,3,0.1,235.77,212.19,107.34,104.85,Debit Card,Jul,7,Q3
ORD-2025-1667,2025-09-12 09:43:41.184320,North,Apparel,Sneakers,73.81,5,0.0,369.05,369.05,211.65,157.4,UPI / Wallet,Sep,9,Q3
ORD-2025-1668,2025-10-27 08:04:00.200166,North,Sports & Outdoors,Dumbbell Set,193.7,1,0.1,193.7,174.33,98.89,75.44,Credit Card,Oct,10,Q4
ORD-2025-1669,2025-03-08 18:56:08.807339,East,Home & Kitchen,Cookware Set,140.15,5,0.0,700.75,700.75,402.19,298.56,Cash on Delivery,Mar,3,Q1
ORD-2025-1670,2025-08-25 04:33:49.691409,South,Electronics,Smartphone,436.82,2,0.05,873.64,829.96,623.53,206.43,Cash on Delivery,Aug,8,Q3
ORD-2025-1671,2025-03-26 09:31:40.583819,South,Beauty & Care,Skincare Set,87.29,4,0.0,349.16,349.16,201.42,147.74,Debit Card,Mar,3,Q1
ORD-2025-1672,2025-10-01 12:45:02.251876,East,Apparel,T-Shirt,102.17,4,0.1,408.68,367.81,263.33,104.48,Credit Card,Oct,10,Q4
ORD-2025-1673,2025-02-07 15:28:22.418682,South,Home & Kitchen,Cookware Set,286.11,3,0.0,858.33,858.33,449.31,409.02,Credit Card,Feb,2,Q1
ORD-2025-1674,2025-01-04 08:08:48.440366,North,Electronics,Smartwatch,1139.27,3,0.0,3417.81,3417.81,1936.89,1480.92,Credit Card,Jan,1,Q1
ORD-2025-1675,2025-06-30 07:55:35.779816,North,Beauty & Care,Hair Dryer,43.45,4,0.15,173.8,147.73,109.79,37.94,Credit Card,Jun,6,Q2
ORD-2025-1676,2025-02-22 19:46:35.329441,North,Sports & Outdoors,Water Bottle,263.24,2,0.0,526.48,526.48,297.66,228.82,Credit Card,Feb,2,Q1
ORD-2025-1677,2025-04-07 12:58:14.912427,West,Apparel,Sneakers,107.6,4,0.0,430.4,430.4,322.09,108.31,UPI / Wallet,Apr,4,Q2
ORD-2025-1678,2025-01-30 03:27:46.388657,South,Apparel,T-Shirt,158.71,3,0.0,476.13,476.13,240.91,235.22,Credit Card,Jan,1,Q1
ORD-2025-1679,2025-03-18 19:22:34.128440,North,Beauty & Care,Hair Dryer,115.44,2,0.0,230.88,230.88,145.81,85.07,UPI / Wallet,Mar,3,Q1
ORD-2025-1680,2025-09-06 00:43:14.161801,South,Home & Kitchen,Coffee Maker,126.94,1,0.1,126.94,114.25,55.21,59.04,UPI / Wallet,Sep,9,Q3
ORD-2025-1681,2025-11-19 09:48:29.424520,East,Electronics,Headphones,150.26,1,0.05,150.26,142.75,87.31,55.44,UPI / Wallet,Nov,11,Q4
ORD-2025-1682,2025-11-07 13:39:04.954128,North,Home & Kitchen,Cookware Set,165.29,5,0.05,826.45,785.13,524.32,260.81,Cash on Delivery,Nov,11,Q4
ORD-2025-1683,2025-05-18 12:35:25.771476,South,Home & Kitchen,Air Fryer,248.38,3,0.0,745.14,745.14,422.05,323.09,Credit Card,May,5,Q2
ORD-2025-1684,2025-02-21 14:37:55.896580,East,Home & Kitchen,Blender,263.81,3,0.0,791.43,791.43,383.04,408.39,UPI / Wallet,Feb,2,Q1
ORD-2025-1685,2025-03-27 07:23:10.158465,South,Beauty & Care,Skincare Set,24.03,1,0.0,24.03,24.03,17.13,6.9,Credit Card,Mar,3,Q1
ORD-2025-1686,2025-07-11 13:30:40.533778,North,Sports & Outdoors,Yoga Mat,160.73,2,0.0,321.46,321.46,220.2,101.26,UPI / Wallet,Jul,7,Q3
ORD-2025-1687,2025-01-24 23:35:58.798999,North,Home & Kitchen,Air Fryer,165.94,1,0.0,165.94,165.94,114.23,51.71,Credit Card,Jan,1,Q1
ORD-2025-1688,2025-08-08 11:49:47.489574,West,Sports & Outdoors,Yoga Mat,151.31,4,0.1,605.24,544.72,273.11,271.61,Debit Card,Aug,8,Q3
ORD-2025-1689,2025-06-15 10:54:32.727272,North,Home & Kitchen,Air Fryer,151.46,4,0.0,605.84,605.84,390.43,215.41,Debit Card,Jun,6,Q2
ORD-2025-1690,2025-07-03 08:47:14.361968,North,Sports & Outdoors,Bicycle,157.71,2,0.0,315.42,315.42,214.52,100.9,UPI / Wallet,Jul,7,Q3
ORD-2025-1691,2025-03-30 15:31:58.598832,East,Home & Kitchen,Cookware Set,262.01,2,0.0,524.02,524.02,380.33,143.69,Credit Card,Mar,3,Q1
ORD-2025-1692,2025-06-07 13:28:16.413678,East,Home & Kitchen,Coffee Maker,139.16,5,0.05,695.8,661.01,377.56,283.45,Credit Card,Jun,6,Q2
ORD-2025-1693,2025-11-16 08:56:50.842368,East,Electronics,Smartwatch,929.31,5,0.0,4646.55,4646.55,3589.27,1057.28,UPI / Wallet,Nov,11,Q4
ORD-2025-1694,2025-07-15 19:30:58.548790,East,Home & Kitchen,Blender,63.1,2,0.1,126.2,113.58,85.41,28.17,UPI / Wallet,Jul,7,Q3
ORD-2025-1695,2025-02-12 04:45:50.291909,West,Sports & Outdoors,Water Bottle,238.46,5,0.0,1192.3,1192.3,858.05,334.25,Credit Card,Feb,2,Q1
ORD-2025-1696,2025-05-06 16:26:01.301084,East,Apparel,Jeans,29.52,1,0.1,29.52,26.57,13.89,12.68,UPI / Wallet,May,5,Q2
ORD-2025-1697,2025-04-26 15:59:35.979983,South,Electronics,Smartphone,897.27,5,0.1,4486.35,4037.72,2626.37,1411.35,Debit Card,Apr,4,Q2
ORD-2025-1698,2025-06-04 19:53:47.689741,North,Home & Kitchen,Blender,294.69,2,0.2,589.38,471.5,261.26,210.24,Debit Card,Jun,6,Q2
ORD-2025-1699,2025-02-02 11:36:34.829024,West,Apparel,T-Shirt,174.16,3,0.0,522.48,522.48,324.33,198.15,Credit Card,Feb,2,Q1
ORD-2025-1700,2025-09-17 20:52:38.632193,West,Electronics,Smartwatch,395.07,4,0.15,1580.28,1343.24,866.86,476.38,Credit Card,Sep,9,Q3
ORD-2025-1701,2025-04-04 04:49:26.472060,East,Electronics,Headphones,715.04,3,0.05,2145.12,2037.86,1485.19,552.67,UPI / Wallet,Apr,4,Q2
ORD-2025-1702,2025-07-17 15:13:57.698081,West,Beauty & Care,Perfume,29.02,3,0.1,87.06,78.35,56.99,21.36,Credit Card,Jul,7,Q3
ORD-2025-1703,2025-09-21 19:35:46.788990,South,Sports & Outdoors,Water Bottle,383.13,5,0.0,1915.65,1915.65,1492.07,423.58,Credit Card,Sep,9,Q3
ORD-2025-1704,2025-05-30 01:27:40.383653,South,Electronics,Smartwatch,1179.68,4,0.0,4718.72,4718.72,3445.63,1273.09,UPI / Wallet,May,5,Q2
ORD-2025-1705,2025-07-04 06:38:43.936613,West,Home & Kitchen,Coffee Maker,345.62,3,0.0,1036.86,1036.86,725.93,310.93,UPI / Wallet,Jul,7,Q3
ORD-2025-1706,2025-06-13 15:11:33.577981,North,Home & Kitchen,Cookware Set,168.32,1,0.05,168.32,159.9,112.25,47.65,UPI / Wallet,Jun,6,Q2
ORD-2025-1707,2025-08-12 10:32:55.646371,East,Electronics,Smartwatch,442.39,1,0.0,442.39,442.39,233.13,209.26,Credit Card,Aug,8,Q3
ORD-2025-1708,2025-03-06 23:13:09.658048,East,Electronics,Smartphone,993.72,3,0.0,2981.16,2981.16,2128.43,852.73,Credit Card,Mar,3,Q1
ORD-2025-1709,2025-01-04 08:08:48.440366,North,Home & Kitchen,Blender,282.41,5,0.0,1412.05,1412.05,708.37,703.68,Cash on Delivery,Jan,1,Q1
ORD-2025-1710,2025-06-09 01:54:05.704753,North,Sports & Outdoors,Bicycle,362.67,1,0.0,362.67,362.67,180.76,181.91,Credit Card,Jun,6,Q2
ORD-2025-1711,2025-07-24 07:31:34.578815,West,Sports & Outdoors,Yoga Mat,137.08,2,0.05,274.16,260.45,149.17,111.28,Debit Card,Jul,7,Q3
ORD-2025-1712,2025-08-27 00:16:48.840700,East,Sports & Outdoors,Yoga Mat,153.9,5,0.2,769.5,615.6,309.65,305.95,UPI / Wallet,Aug,8,Q3
ORD-2025-1713,2025-04-09 08:41:14.061718,North,Beauty & Care,Perfume,68.76,3,0.1,206.28,185.65,106.93,78.72,UPI / Wallet,Apr,4,Q2
ORD-2025-1714,2025-07-18 13:05:27.272727,North,Electronics,Headphones,976.72,4,0.1,3906.88,3516.19,2044.64,1471.55,Debit Card,Jul,7,Q3
ORD-2025-1715,2025-05-28 05:44:41.234361,West,Home & Kitchen,Cookware Set,288.94,4,0.2,1155.76,924.61,455.01,469.6,Credit Card,May,5,Q2
ORD-2025-1716,2025-03-23 23:14:21.718098,South,Beauty & Care,Makeup Kit,102.82,1,0.05,102.82,97.68,50.35,47.33,UPI / Wallet,Mar,3,Q1
ORD-2025-1717,2025-07-16 02:48:08.407005,North,Beauty & Care,Skincare Set,64.4,2,0.0,128.8,128.8,61.85,66.95,Credit Card,Jul,7,Q3
ORD-2025-1718,2025-08-18 12:16:12.810675,North,Sports & Outdoors,Yoga Mat,111.36,1,0.1,111.36,100.22,74.03,26.19,Debit Card,Aug,8,Q3
ORD-2025-1719,2025-01-05 06:00:18.015012,East,Home & Kitchen,Cookware Set,321.25,5,0.0,1606.25,1606.25,1076.12,530.13,Credit Card,Jan,1,Q1
ORD-2025-1720,2025-11-16 16:14:00.700583,North,Beauty & Care,Skincare Set,84.03,5,0.0,420.15,420.15,255.67,164.48,Cash on Delivery,Nov,11,Q4
ORD-2025-1721,2025-05-20 22:52:44.637197,West,Beauty & Care,Perfume,119.6,1,0.2,119.6,95.68,56.36,39.32,Debit Card,May,5,Q2
ORD-2025-1722,2025-01-29 20:10:36.530442,North,Beauty & Care,Perfume,42.15,5,0.0,210.75,210.75,113.24,97.51,Debit Card,Jan,1,Q1
ORD-2025-1723,2025-05-24 21:35:52.793994,East,Apparel,Jeans,89.81,5,0.15,449.05,381.69,230.32,151.37,Credit Card,May,5,Q2
ORD-2025-1724,2025-02-14 22:20:19.015846,North,Home & Kitchen,Coffee Maker,155.15,2,0.0,310.3,310.3,160.08,150.22,Credit Card,Feb,2,Q1
ORD-2025-1725,2025-03-25 04:23:01.150959,North,Beauty & Care,Hair Dryer,37.75,3,0.15,113.25,96.26,71.16,25.1,UPI / Wallet,Mar,3,Q1
ORD-2025-1726,2025-04-08 10:49:44.487072,North,Apparel,Jeans,107.73,3,0.15,323.19,274.71,181.75,92.96,UPI / Wallet,Apr,4,Q2
ORD-2025-1727,2025-05-22 11:18:33.928273,South,Sports & Outdoors,Bicycle,20.25,2,0.0,40.5,40.5,27.02,13.48,Credit Card,May,5,Q2
ORD-2025-1728,2025-08-04 20:23:49.190992,South,Home & Kitchen,Blender,140.12,5,0.15,700.6,595.51,310.22,285.29,UPI / Wallet,Aug,8,Q3
ORD-2025-1729,2025-09-23 08:01:36.080066,East,Apparel,T-Shirt,127.94,1,0.0,127.94,127.94,89.87,38.07,Cash on Delivery,Sep,9,Q3
ORD-2025-1730,2025-09-15 10:35:19.766472,East,Apparel,Jeans,171.1,2,0.0,342.2,342.2,248.84,93.36,UPI / Wallet,Sep,9,Q3
ORD-2025-1731,2025-05-16 16:52:26.622185,West,Electronics,Headphones,654.7,3,0.0,1964.1,1964.1,1277.54,686.56,Credit Card,May,5,Q2
ORD-2025-1732,2025-12-12 11:32:58.648874,North,Electronics,Smartwatch,948.69,1,0.0,948.69,948.69,467.37,481.32,Debit Card,Dec,12,Q4
ORD-2025-1733,2025-07-11 13:30:40.533778,East,Sports & Outdoors,Dumbbell Set,359.5,5,0.0,1797.5,1797.5,1111.9,685.6,Cash on Delivery,Jul,7,Q3
ORD-2025-1734,2025-05-26 02:44:32.226855,North,Beauty & Care,Makeup Kit,43.06,4,0.0,172.24,172.24,92.39,79.85,Credit Card,May,5,Q2
ORD-2025-1735,2025-06-13 22:28:43.436196,East,Sports & Outdoors,Dumbbell Set,40.14,2,0.1,80.28,72.25,46.88,25.37,Credit Card,Jun,6,Q2
ORD-2025-1736,2025-01-18 07:18:21.918265,South,Home & Kitchen,Cookware Set,347.52,5,0.05,1737.6,1650.72,1210.63,440.09,UPI / Wallet,Jan,1,Q1
ORD-2025-1737,2025-06-29 10:04:06.205170,North,Beauty & Care,Skincare Set,51.4,5,0.05,257.0,244.15,168.35,75.8,Cash on Delivery,Jun,6,Q2
ORD-2025-1738,2025-11-23 23:05:57.297748,North,Home & Kitchen,Cookware Set,121.26,3,0.0,363.78,363.78,198.63,165.15,UPI / Wallet,Nov,11,Q4
ORD-2025-1739,2025-10-19 03:20:34.028356,South,Sports & Outdoors,Water Bottle,120.24,1,0.0,120.24,120.24,89.24,31.0,Credit Card,Oct,10,Q4
ORD-2025-1740,2025-08-27 07:33:58.698915,West,Sports & Outdoors,Dumbbell Set,224.6,5,0.0,1123.0,1123.0,682.46,440.54,UPI / Wallet,Aug,8,Q3
ORD-2025-1741,2025-10-21 06:20:43.035863,North,Apparel,T-Shirt,152.75,4,0.05,611.0,580.45,391.76,188.69,Cash on Delivery,Oct,10,Q4
ORD-2025-1742,2025-07-28 06:14:42.735613,North,Home & Kitchen,Coffee Maker,143.23,1,0.15,143.23,121.75,60.69,61.06,Cash on Delivery,Jul,7,Q3
ORD-2025-1743,2025-01-05 13:17:27.873227,South,Beauty & Care,Skincare Set,103.18,4,0.0,412.72,412.72,304.58,108.14,Credit Card,Jan,1,Q1
ORD-2025-1744,2025-09-14 12:43:50.191826,West,Sports & Outdoors,Bicycle,173.15,3,0.15,519.45,441.53,253.34,188.19,Credit Card,Sep,9,Q3
ORD-2025-1745,2025-10-30 16:12:48.640533,West,Apparel,Jeans,160.23,1,0.2,160.23,128.18,76.76,51.42,UPI / Wallet,Oct,10,Q4
ORD-2025-1746,2025-07-02 03:38:34.929107,North,Sports & Outdoors,Yoga Mat,86.42,4,0.0,345.68,345.68,225.98,119.7,UPI / Wallet,Jul,7,Q3
ORD-2025-1747,2025-06-24 06:12:18.615512,North,Apparel,Sneakers,34.75,4,0.0,139.0,139.0,72.41,66.59,Cash on Delivery,Jun,6,Q2
ORD-2025-1748,2025-11-19 17:05:39.282735,North,Home & Kitchen,Coffee Maker,212.63,2,0.05,425.26,404.0,274.01,129.99,Credit Card,Nov,11,Q4
ORD-2025-1749,2025-12-29 04:17:00.850708,East,Apparel,Sneakers,66.01,1,0.1,66.01,59.41,32.02,27.39,UPI / Wallet,Dec,12,Q4
ORD-2025-1750,2025-02-15 05:37:28.874061,North,Electronics,Smartwatch,776.3,4,0.05,3105.2,2949.94,1692.64,1257.3,Credit Card,Feb,2,Q1
ORD-2025-1751,2025-02-22 05:12:15.613010,East,Electronics,Smartwatch,819.32,4,0.05,3277.28,3113.42,1949.7,1163.72,UPI / Wallet,Feb,2,Q1
ORD-2025-1752,2025-07-29 11:23:22.168473,East,Beauty & Care,Hair Dryer,99.08,4,0.15,396.32,336.87,170.43,166.44,UPI / Wallet,Jul,7,Q3
ORD-2025-1753,2025-01-19 05:09:51.492910,East,Apparel,Sneakers,71.68,1,0.0,71.68,71.68,54.79,16.89,Credit Card,Jan,1,Q1
ORD-2025-1754,2025-07-31 21:40:41.034195,East,Home & Kitchen,Air Fryer,74.99,3,0.0,224.97,224.97,137.39,87.58,Credit Card,Jul,7,Q3
ORD-2025-1755,2025-02-03 16:45:14.261884,South,Apparel,T-Shirt,81.4,1,0.1,81.4,73.26,43.21,30.05,Cash on Delivery,Feb,2,Q1
ORD-2025-1756,2025-10-08 19:36:58.849040,South,Apparel,Sneakers,127.89,2,0.05,255.78,242.99,129.82,113.17,UPI / Wallet,Oct,10,Q4
ORD-2025-1757,2025-08-17 14:24:43.236030,West,Electronics,Laptop,1052.09,5,0.1,5260.45,4734.4,2639.19,2095.21,UPI / Wallet,Aug,8,Q3
ORD-2025-1758,2025-05-28 13:01:51.092577,West,Sports & Outdoors,Water Bottle,198.95,3,0.0,596.85,596.85,332.9,263.95,Debit Card,May,5,Q2
ORD-2025-1759,2025-02-15 12:54:38.732276,North,Electronics,Laptop,890.76,5,0.0,4453.8,4453.8,2940.79,1513.01,Cash on Delivery,Feb,2,Q1
ORD-2025-1760,2025-08-17 21:41:53.094245,East,Beauty & Care,Perfume,31.98,1,0.0,31.98,31.98,15.96,16.02,Credit Card,Aug,8,Q3
ORD-2025-1761,2025-02-06 03:02:33.127606,South,Home & Kitchen,Air Fryer,130.3,5,0.0,651.5,651.5,456.26,195.24,UPI / Wallet,Feb,2,Q1
ORD-2025-1762,2025-07-06 09:38:52.944120,North,Electronics,Headphones,649.44,2,0.0,1298.88,1298.88,846.31,452.57,Debit Card,Jul,7,Q3
ORD-2025-1763,2025-02-18 06:29:07.456213,South,Sports & Outdoors,Bicycle,121.41,5,0.05,607.05,576.7,332.31,244.39,Credit Card,Feb,2,Q1
ORD-2025-1764,2025-05-05 18:34:31.726438,East,Apparel,Jeans,99.6,5,0.0,498.0,498.0,363.0,135.0,UPI / Wallet,May,5,Q2
ORD-2025-1765,2025-07-03 23:21:34.078398,South,Sports & Outdoors,Yoga Mat,370.97,4,0.0,1483.88,1483.88,1101.28,382.6,,Jul,7,Q3
ORD-2025-1766,2025-03-20 22:22:43.135946,South,Beauty & Care,Skincare Set,53.35,3,0.1,160.05,144.05,75.46,68.59,Credit Card,Mar,3,Q1
ORD-2025-1767,2025-01-20 10:18:30.925771,North,Beauty & Care,Hair Dryer,82.18,5,0.0,410.9,410.9,222.14,188.76,UPI / Wallet,Jan,1,Q1
ORD-2025-1768,2025-06-06 01:02:27.122602,South,Electronics,Smartphone,340.25,1,0.2,340.25,272.2,145.83,126.37,Cash on Delivery,Jun,6,Q2
ORD-2025-1769,2025-08-13 08:24:25.221017,East,Apparel,T-Shirt,56.93,1,0.0,56.93,56.93,29.43,27.5,Credit Card,Aug,8,Q3
ORD-2025-1770,2025-08-06 16:06:48.340283,West,Sports & Outdoors,Dumbbell Set,410.38,1,0.1,410.38,369.34,287.67,81.67,UPI / Wallet,Aug,8,Q3
ORD-2025-1771,2025-10-30 16:12:48.640533,South,Home & Kitchen,Coffee Maker,68.84,4,0.15,275.36,234.06,117.45,116.61,Credit Card,Oct,10,Q4
ORD-2025-1772,2025-04-30 21:59:53.994995,North,Electronics,Smartphone,253.46,4,0.0,1013.84,1013.84,639.87,373.97,UPI / Wallet,Apr,4,Q2
ORD-2025-1773,2025-09-25 11:01:45.087572,East,Home & Kitchen,Air Fryer,323.61,5,0.05,1618.05,1537.15,815.02,722.13,Credit Card,Sep,9,Q3
ORD-2025-1774,2025-03-26 09:31:40.583819,North,Beauty & Care,Skincare Set,36.91,4,0.0,147.64,147.64,92.71,54.93,UPI / Wallet,Mar,3,Q1
ORD-2025-1775,2025-02-06 03:02:33.127606,West,Home & Kitchen,Air Fryer,138.63,5,0.1,693.15,623.84,303.84,320.0,UPI / Wallet,Feb,2,Q1
ORD-2025-1776,2025-03-24 13:48:41.434528,North,Sports & Outdoors,Water Bottle,333.55,4,0.1,1334.2,1200.78,791.03,409.75,Credit Card,Mar,3,Q1
ORD-2025-1777,2025-05-01 05:17:03.853211,South,Apparel,Jacket,172.05,4,0.0,688.2,688.2,482.06,206.14,UPI / Wallet,May,5,Q2
ORD-2025-1778,2025-11-15 18:22:31.125938,South,Sports & Outdoors,Dumbbell Set,167.84,5,0.0,839.2,839.2,476.25,362.95,Credit Card,Nov,11,Q4
ORD-2025-1779,2025-10-06 23:53:59.699749,North,Electronics,Smartwatch,830.96,2,0.0,1661.92,1661.92,1259.24,402.68,Cash on Delivery,Oct,10,Q4
ORD-2025-1780,2025-02-04 14:36:43.836530,North,Electronics,Headphones,706.62,2,0.05,1413.24,1342.58,908.72,433.86,UPI / Wallet,Feb,2,Q1
ORD-2025-1781,2025-05-15 04:26:37.331109,West,Home & Kitchen,Coffee Maker,312.75,3,0.0,938.25,938.25,633.96,304.29,Debit Card,May,5,Q2
ORD-2025-1782,2025-12-24 22:16:42.835696,East,Electronics,Smartwatch,765.19,1,0.0,765.19,765.19,552.32,212.87,Credit Card,Dec,12,Q4
ORD-2025-1783,2025-05-12 10:52:08.607172,South,Sports & Outdoors,Water Bottle,49.74,4,0.0,198.96,198.96,140.46,58.5,UPI / Wallet,May,5,Q2
ORD-2025-1784,2025-12-10 23:07:09.357798,West,Sports & Outdoors,Water Bottle,282.37,4,0.15,1129.48,960.06,514.76,445.3,UPI / Wallet,Dec,12,Q4
ORD-2025-1785,2025-10-21 06:20:43.035863,North,Sports & Outdoors,Bicycle,19.02,1,0.0,19.02,19.02,11.83,7.19,Credit Card,Oct,10,Q4
ORD-2025-1786,2025-08-22 18:16:30.825688,East,Electronics,Headphones,325.49,4,0.0,1301.96,1301.96,753.45,548.51,Debit Card,Aug,8,Q3
ORD-2025-1787,2025-10-31 21:21:28.073394,South,Sports & Outdoors,Yoga Mat,417.09,2,0.05,834.18,792.47,522.64,269.83,Cash on Delivery,Oct,10,Q4
ORD-2025-1788,2025-04-06 15:06:45.337781,North,Beauty & Care,Makeup Kit,38.89,3,0.2,116.67,93.34,65.44,27.9,UPI / Wallet,Apr,4,Q2
ORD-2025-1789,2025-04-02 23:40:47.039199,North,Apparel,Jeans,83.88,2,0.0,167.76,167.76,123.26,44.5,Debit Card,Apr,4,Q2
ORD-2025-1790,2025-08-24 06:42:20.116763,East,Home & Kitchen,Cookware Set,157.86,2,0.05,315.72,299.93,232.17,67.76,UPI / Wallet,Aug,8,Q3
ORD-2025-1791,2025-09-18 04:09:48.490408,West,Electronics,Smartphone,1122.08,1,0.0,1122.08,1122.08,566.14,555.94,Debit Card,Sep,9,Q3
ORD-2025-1792,2025-03-21 12:57:02.852376,West,Electronics,Smartphone,261.25,3,0.0,783.75,783.75,591.96,191.79,Credit Card,Mar,3,Q1
ORD-2025-1793,2025-01-05 13:17:27.873227,South,Beauty & Care,Hair Dryer,103.2,1,0.0,103.2,103.2,67.25,35.95,Cash on Delivery,Jan,1,Q1
ORD-2025-1794,2025-05-03 15:34:22.718932,East,Home & Kitchen,Coffee Maker,209.09,2,0.0,418.18,418.18,252.47,165.71,Credit Card,May,5,Q2
ORD-2025-1795,2025-11-30 22:40:44.036697,North,Apparel,Jeans,58.9,4,0.0,235.6,235.6,140.63,94.97,Cash on Delivery,Nov,11,Q4
ORD-2025-1796,2025-01-28 07:44:47.239366,North,Apparel,T-Shirt,176.73,2,0.15,353.46,300.44,201.61,98.83,Debit Card,Jan,1,Q1
ORD-2025-1797,2025-10-14 06:45:56.296914,North,Home & Kitchen,Blender,62.11,4,0.0,248.44,248.44,168.88,79.56,Credit Card,Oct,10,Q4
ORD-2025-1798,2025-12-03 16:15:12.760633,South,Beauty & Care,Makeup Kit,51.0,5,0.1,255.0,229.5,171.65,57.85,UPI / Wallet,Dec,12,Q4
ORD-2025-1799,2025-02-10 01:45:41.284403,East,Apparel,Jeans,115.24,2,0.05,230.48,218.96,112.26,106.7,UPI / Wallet,Feb,2,Q1
ORD-2025-1800,2025-02-04 07:19:33.978315,West,Apparel,Jacket,83.92,2,0.0,167.84,167.84,82.93,84.91,Credit Card,Feb,2,Q1
ORD-2025-1801,2025-09-11 04:35:01.751459,North,Sports & Outdoors,Yoga Mat,169.7,5,0.05,848.5,806.08,597.83,208.25,UPI / Wallet,Sep,9,Q3
ORD-2025-1802,2025-09-15 10:35:19.766472,East,Apparel,Jacket,62.5,5,0.0,312.5,312.5,197.79,114.71,Credit Card,Sep,9,Q3
ORD-2025-1803,2025-09-14 20:01:00.050041,West,Home & Kitchen,Cookware Set,256.91,3,0.2,770.73,616.58,323.66,292.92,UPI / Wallet,Sep,9,Q3
ORD-2025-1804,2025-11-26 09:23:16.163469,West,Electronics,Smartwatch,349.98,3,0.05,1049.94,997.44,537.73,459.71,Credit Card,Nov,11,Q4
ORD-2025-1805,2025-04-25 18:08:06.405337,West,Home & Kitchen,Cookware Set,246.09,3,0.15,738.27,627.53,375.95,251.58,Debit Card,Apr,4,Q2
ORD-2025-1806,2025-03-26 16:48:50.442035,North,Apparel,Sneakers,83.34,5,0.0,416.7,416.7,289.11,127.59,Credit Card,Mar,3,Q1
ORD-2025-1807,2025-05-30 16:02:00.100083,South,Sports & Outdoors,Water Bottle,370.51,5,0.0,1852.55,1852.55,961.25,891.3,Credit Card,May,5,Q2
ORD-2025-1808,2025-05-31 13:53:29.674728,East,Sports & Outdoors,Water Bottle,318.66,5,0.05,1593.3,1513.64,987.99,525.65,Credit Card,May,5,Q2
